0.000000000000000000e+00,1.026094815585272215e+02,1.938179096105513963e+02,2.736252841560726097e+02,3.420316051950907195e+02,3.990368727276058394e+02,4.446410867536179694e+02,4.788442472731269959e+02,5.016463542861330325e+02,5.130474077926361360e+02,5.130474077926360224e+02,5.016463542861329188e+02,4.788442472731268253e+02,4.446410867536177989e+02,3.990368727276056688e+02,3.420316051950906058e+02,2.736252841560723255e+02,1.938179096105511690e+02,1.026094815585267952e+02,-2.273736754432320595e-13
0.000000000000000000e+00,1.033166662408557528e+02,1.951537028993942045e+02,2.755111099756153408e+02,3.443888874695191475e+02,4.017870353811056816e+02,4.477055537103749430e+02,4.821444424573268748e+02,5.051037016219614202e+02,5.165833312042786929e+02,5.165833312042788066e+02,5.051037016219614770e+02,4.821444424573268748e+02,4.477055537103749430e+02,4.017870353811057953e+02,3.443888874695192612e+02,2.755111099756154545e+02,1.951537028993942045e+02,1.033166662408557386e+02,0.000000000000000000e+00
0.000000000000000000e+00,1.240240113608750789e+02,2.342675770149862444e+02,3.307306969623334680e+02,4.134133712029168919e+02,4.823155997367363739e+02,5.374373825637918571e+02,5.787787196840836259e+02,6.063396110976115096e+02,6.201200568043753947e+02,6.201200568043752810e+02,6.063396110976113960e+02,5.787787196840836259e+02,5.374373825637918571e+02,4.823155997367363739e+02,4.134133712029167782e+02,3.307306969623334680e+02,2.342675770149863297e+02,1.240240113608749652e+02,0.000000000000000000e+00
0.000000000000000000e+00,1.059336215293527914e+02,2.000968406665552948e+02,2.824896574116074817e+02,3.531120717645093237e+02,4.119640837252609344e+02,4.590456932938622003e+02,4.943569004703131213e+02,5.178977052546136974e+02,5.296681076467640423e+02,5.296681076467641560e+02,5.178977052546139248e+02,4.943569004703132919e+02,4.590456932938623709e+02,4.119640837252611618e+02,3.531120717645094942e+02,2.824896574116077659e+02,2.000968406665557495e+02,1.059336215293531609e+02,2.273736754432320595e-13
0.000000000000000000e+00,9.046415091161651389e+01,1.708767294997200850e+02,2.412377357643107132e+02,3.015471697053883418e+02,3.518050313229530275e+02,3.920113206170049125e+02,4.221660375875436557e+02,4.422691822345695982e+02,4.523207545580825695e+02,4.523207545580825126e+02,4.422691822345695414e+02,4.221660375875436557e+02,3.920113206170048556e+02,3.518050313229530275e+02,3.015471697053882849e+02,2.412377357643106279e+02,1.708767294997199997e+02,9.046415091161651389e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.277769164745848656e+02,2.413563977853269762e+02,3.407384439322263461e+02,4.259230549152828758e+02,4.969102307344966221e+02,5.536999713898677555e+02,5.962922768813961056e+02,6.246871472090815587e+02,6.388845823729243421e+02,6.388845823729243421e+02,6.246871472090815587e+02,5.962922768813961056e+02,5.536999713898678692e+02,4.969102307344966221e+02,4.259230549152828758e+02,3.407384439322264029e+02,2.413563977853271467e+02,1.277769164745851640e+02,0.000000000000000000e+00
0.000000000000000000e+00,9.933548911997229425e+01,1.876337016710587591e+02,2.648946376532594513e+02,3.311182970665743142e+02,3.863046799110033476e+02,4.304537861865466084e+02,4.635656158932040398e+02,4.856401690309755850e+02,4.966774455998614712e+02,4.966774455998614144e+02,4.856401690309755850e+02,4.635656158932039830e+02,4.304537861865465516e+02,3.863046799110032907e+02,3.311182970665742005e+02,2.648946376532593376e+02,1.876337016710587591e+02,9.933548911997212372e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.130896057805783244e+02,2.136136998077590761e+02,3.015722820815421983e+02,3.769653526019277479e+02,4.397929113689156679e+02,4.900549583825061291e+02,5.277514936426989607e+02,5.528825171494941060e+02,5.654480289028915649e+02,5.654480289028915649e+02,5.528825171494939923e+02,5.277514936426988470e+02,4.900549583825060722e+02,4.397929113689156679e+02,3.769653526019276910e+02,3.015722820815421983e+02,2.136136998077591329e+02,1.130896057805782107e+02,0.000000000000000000e+00
0.000000000000000000e+00,1.308506531703857547e+02,2.471623448773953271e+02,3.489350751210287171e+02,4.361688439012858680e+02,5.088636512181668650e+02,5.670194970716715943e+02,6.106363814618001697e+02,6.397143043885525913e+02,6.542532658519287452e+02,6.542532658519287452e+02,6.397143043885525913e+02,6.106363814618001697e+02,5.670194970716715943e+02,5.088636512181668650e+02,4.361688439012858680e+02,3.489350751210286603e+02,2.471623448773952418e+02,1.308506531703856126e+02,-2.273736754432320595e-13
0.000000000000000000e+00,9.573590655898586022e+01,1.808344901669732963e+02,2.552957508239622939e+02,3.191196885299528390e+02,3.723063032849450451e+02,4.148555950889387418e+02,4.467675639419340996e+02,4.680422098439308343e+02,4.786795327949292869e+02,4.786795327949292869e+02,4.680422098439308911e+02,4.467675639419340428e+02,4.148555950889387418e+02,3.723063032849449883e+02,3.191196885299528958e+02,2.552957508239622939e+02,1.808344901669732963e+02,9.573590655898584600e+01,0.000000000000000000e+00
0.000000000000000000e+00,9.579234208280793439e+01,1.809410906008594395e+02,2.554462455541545012e+02,3.193078069426931052e+02,3.725257747664753651e+02,4.151001490255010822e+02,4.470309297197704268e+02,4.683181168492832853e+02,4.789617104140398283e+02,4.789617104140397714e+02,4.683181168492833422e+02,4.470309297197704836e+02,4.151001490255011959e+02,3.725257747664754788e+02,3.193078069426932188e+02,2.554462455541546433e+02,1.809410906008596953e+02,9.579234208280826124e+01,1.136868377216160297e-13
0.000000000000000000e+00,1.078978548332391654e+02,2.038070591294517442e+02,2.877276128886377364e+02,3.596595161107971990e+02,4.196027687959301034e+02,4.675573709440363928e+02,5.035233225551161809e+02,5.275006236291692403e+02,5.394892741661959690e+02,5.394892741661959690e+02,5.275006236291694677e+02,5.035233225551163514e+02,4.675573709440366201e+02,4.196027687959303307e+02,3.596595161107974263e+02,2.877276128886380775e+02,2.038070591294521137e+02,1.078978548332395917e+02,2.273736754432320595e-13
0.000000000000000000e+00,1.143719397865123000e+02,2.160358862634121238e+02,3.049918394306994855e+02,3.812397992883743427e+02,4.447797658364368090e+02,4.956117390748866569e+02,5.337357190037240571e+02,5.591517056229489526e+02,5.718596989325614004e+02,5.718596989325612867e+02,5.591517056229488389e+02,5.337357190037238297e+02,4.956117390748864295e+02,4.447797658364364679e+02,3.812397992883741153e+02,3.049918394306992582e+02,2.160358862634118964e+02,1.143719397865120868e+02,-2.273736754432320595e-13
0.000000000000000000e+00,1.171778429722316162e+02,2.213359256142152560e+02,3.124742479259509764e+02,3.905928099074386637e+02,4.556916115586784599e+02,5.077706528796702514e+02,5.468299338704141519e+02,5.728694545309100477e+02,5.858892148611579387e+02,5.858892148611580524e+02,5.728694545309100477e+02,5.468299338704141519e+02,5.077706528796702514e+02,4.556916115586784599e+02,3.905928099074386637e+02,3.124742479259508627e+02,2.213359256142150571e+02,1.171778429722313604e+02,0.000000000000000000e+00
0.000000000000000000e+00,1.431492084375967977e+02,2.703929492710161639e+02,3.817312225002581272e+02,4.771640281253226590e+02,5.566913661462097025e+02,6.203132365629194283e+02,6.680296393754517794e+02,6.998405745838065286e+02,7.157460421879840169e+02,7.157460421879839032e+02,6.998405745838065286e+02,6.680296393754516657e+02,6.203132365629194283e+02,5.566913661462097025e+02,4.771640281253223748e+02,3.817312225002580135e+02,2.703929492710161639e+02,1.431492084375965987e+02,0.000000000000000000e+00
0.000000000000000000e+00,9.961292877863921547e+01,1.881577543596518467e+02,2.656344767430379079e+02,3.320430959287974133e+02,3.873836119169302492e+02,4.316560247074365861e+02,4.648603343003162536e+02,4.869965406955695357e+02,4.980646438931960915e+02,4.980646438931960915e+02,4.869965406955694789e+02,4.648603343003163104e+02,4.316560247074365861e+02,3.873836119169301924e+02,3.320430959287973565e+02,2.656344767430379079e+02,1.881577543596518467e+02,9.961292877863928652e+01,1.136868377216160297e-13
0.000000000000000000e+00,1.122091523382538867e+02,2.119506210833684463e+02,2.992244062353437357e+02,3.740305077941796412e+02,4.363689257598762765e+02,4.862396601324335279e+02,5.236427109118515091e+02,5.485780780981301632e+02,5.610457616912694903e+02,5.610457616912693766e+02,5.485780780981300495e+02,5.236427109118515091e+02,4.862396601324334711e+02,4.363689257598762197e+02,3.740305077941796981e+02,2.992244062353436789e+02,2.119506210833683326e+02,1.122091523382539435e+02,0.000000000000000000e+00
0.000000000000000000e+00,1.034153951913586837e+02,1.953401909170108297e+02,2.757743871769564521e+02,3.447179839711956220e+02,4.021709812997282825e+02,4.481333791625543199e+02,4.826051775596738480e+02,5.055863764910868667e+02,5.170769759567933761e+02,5.170769759567933761e+02,5.055863764910868667e+02,4.826051775596738480e+02,4.481333791625542631e+02,4.021709812997281688e+02,3.447179839711956220e+02,2.757743871769564521e+02,1.953401909170107160e+02,1.034153951913588116e+02,0.000000000000000000e+00
0.000000000000000000e+00,8.859806279644574545e+01,1.673518963932864096e+02,2.362615007905219784e+02,2.953268759881524943e+02,3.445480219861779574e+02,3.839249387845982255e+02,4.134576263834134693e+02,4.331460847826236886e+02,4.429903139822287699e+02,4.429903139822287130e+02,4.331460847826236318e+02,4.134576263834135261e+02,3.839249387845982255e+02,3.445480219861779005e+02,2.953268759881524375e+02,2.362615007905219784e+02,1.673518963932863244e+02,8.859806279644584492e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.071513727482950884e+02,2.023970374134462986e+02,2.857369939954535312e+02,3.571712424943169708e+02,4.166997829100364470e+02,4.643226152426120166e+02,5.000397394920437364e+02,5.238511556583315496e+02,5.357568637414755131e+02,5.357568637414755131e+02,5.238511556583315496e+02,5.000397394920437932e+02,4.643226152426120734e+02,4.166997829100364470e+02,3.571712424943168571e+02,2.857369939954535312e+02,2.023970374134463555e+02,1.071513727482949889e+02,0.000000000000000000e+00
0.000000000000000000e+00,1.073280454646438216e+02,2.027307525443272027e+02,2.862081212390501150e+02,3.577601515488127006e+02,4.173868434736148174e+02,4.650881970134564654e+02,5.008642121683377582e+02,5.247148889382585821e+02,5.366402273232190510e+02,5.366402273232191646e+02,5.247148889382586958e+02,5.008642121683378718e+02,4.650881970134565790e+02,4.173868434736149311e+02,3.577601515488128143e+02,2.862081212390502287e+02,2.027307525443272311e+02,1.073280454646438784e+02,0.000000000000000000e+00
0.000000000000000000e+00,1.178905914424791064e+02,2.226822282802382915e+02,3.143749105132775412e+02,3.929686381415970118e+02,4.584634111651964758e+02,5.108592295840760471e+02,5.501560933982357255e+02,5.763540026076756249e+02,5.894529572123955177e+02,5.894529572123954040e+02,5.763540026076755112e+02,5.501560933982357255e+02,5.108592295840760471e+02,4.584634111651964758e+02,3.929686381415969549e+02,3.143749105132775412e+02,2.226822282802382347e+02,1.178905914424790353e+02,0.000000000000000000e+00
0.000000000000000000e+00,8.780223256319055736e+01,1.658486615082488242e+02,2.341392868351748291e+02,2.926741085439685435e+02,3.414531266346299390e+02,3.804763411071591008e+02,4.097437519615559722e+02,4.292553591978205532e+02,4.390111628159527868e+02,4.390111628159528436e+02,4.292553591978205532e+02,4.097437519615559722e+02,3.804763411071591577e+02,3.414531266346299958e+02,2.926741085439685435e+02,2.341392868351748859e+02,1.658486615082489948e+02,8.780223256319078473e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.196978467813266889e+02,2.260959328091726377e+02,3.191942580835378180e+02,3.989928226044222583e+02,4.654916263718259870e+02,5.186906693857489472e+02,5.585899516461911389e+02,5.851894731531526759e+02,5.984892339066334443e+02,5.984892339066333307e+02,5.851894731531525622e+02,5.585899516461911389e+02,5.186906693857488335e+02,4.654916263718257596e+02,3.989928226044220310e+02,3.191942580835376475e+02,2.260959328091724387e+02,1.196978467813265752e+02,0.000000000000000000e+00
0.000000000000000000e+00,1.033399136134740672e+02,1.951976146032288000e+02,2.755731029692641414e+02,3.444663787115802052e+02,4.018774418301769629e+02,4.478062923250543008e+02,4.822529301962123327e+02,5.052173554436510585e+02,5.166995680673703646e+02,5.166995680673704783e+02,5.052173554436511722e+02,4.822529301962125032e+02,4.478062923250545282e+02,4.018774418301771902e+02,3.444663787115804325e+02,2.755731029692644256e+02,1.951976146032289989e+02,1.033399136134743230e+02,2.273736754432320595e-13
0.000000000000000000e+00,1.285823697200017648e+02,2.428778094711144320e+02,3.428863192533380015e+02,4.286078990666725304e+02,5.000425489111179331e+02,5.571902687866743236e+02,6.000510586933414743e+02,6.286249186311197263e+02,6.429118486000087387e+02,6.429118486000088524e+02,6.286249186311198400e+02,6.000510586933415880e+02,5.571902687866744373e+02,5.000425489111181605e+02,4.286078990666727009e+02,3.428863192533381721e+02,2.428778094711145741e+02,1.285823697200019069e+02,0.000000000000000000e+00
